StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
76984,105928,204139,8207,, 35    Cap, ,21.45412074,-21.19612774,141.8439716,5.78,0.020945585,K3III       ,1.44
4402,6312,8003,384,, 35    Cas, ,1.3514404,64.65818814,73.15288954,6.33,2.008842573,A2Vnn       ,0.113
31040,42133,72779,3387,, 35    Cnc, ,8.58874097,19.59009383,179.5332136,6.55,0.279275976,G0III       ,0.681
46071,62886,112033,4894,, 35    Com, ,12.88826967,21.24502058,99.40357853,4.89,-0.097010096,G8III       ,0.904
72595,100122,193370,7770,, 35    Cyg, ,20.31085273,34.98278431,613.4969325,5.14,-3.799061978,F5Ib        ,0.66
62801,87234,163989,6701,, 35    Dra, ,17.82414913,76.96227797,32.12335368,5.02,2.485895603,F6IV-Vs     ,0.518
13151,18788,25340,1244,, 35    Eri, ,4.02556496,-1.54962625,138.8888889,5.28,-0.433337518,B5V         ,-0.133
23821,32814,49738,2525,, 35    Gem, ,6.84041661,13.41319516,460.8294931,5.68,-2.637701331,K3III       ,1.329
37297,50319,89010,4030,, 35    Leo, ,10.27567137,23.50301282,30.35822708,5.95,3.538617974,G2IV        ,0.655
38501,51914,91752,4150,, 35    LMi, ,10.60594298,36.32700891,46.2962963,6.29,2.962268756,F3V         ,0.436
32144,43531,75506,3508,, 35    Lyn, ,8.8657895,43.72649196,83.96305626,5.15,0.529558807,K0III       ,0.971
18518,26093,36653,1864,, 35    Ori, ,5.56507922,14.30559209,157.480315,5.6,-0.386131374,B3V         ,-0.118
80585,110882,212943,8551,, 35    Peg, ,22.46429917,4.6964107,49.04364885,4.78,1.327086129,K0III       ,1.039
885,1196,1061,50,, 35    Psc, ,0.24966158,8.8210228,80.19246191,6.02,1.499332267,F0IV        ,0.312
38896,52452,92841,4193,, 35    Sex, ,10.72247452,4.74774961,213.6752137,5.77,-0.878770735,K3III+...   ,1.168
38128,51401,90633,4106,, 35    UMa, ,10.49845243,65.62630441,96.06147935,6.32,1.407253648,K2III:      ,1.141
45774,62443,111239,4858,, 35    Vir, ,12.79761593,3.57272118,176.056338,6.42,0.191741679,M4III       ,1.596
77015,105966,204414,8217,, 35    Vul, ,21.46111944,27.60854356,55.67928731,5.39,1.661531662,A1V         ,0.049
60441,84012,155125,6378,Gl 656.1A, 35Eta Oph, ,17.17296177,-15.72514757,25.79313903,2.43,0.372479005,A2.5Va      ,0.059
84631,116727,222404,8974,Gl 903   , 35Gam Cep, ,23.65582834,77.63196681,13.79310345,3.21,2.511690033,K1IV        ,1.031
35170,47431,83618,3845,, 35Iot Hya, ,9.66425943,-1.14265722,84.53085376,3.9,-0.735076277,K3IIIvar    ,1.313
55840,77450,141477,5879,, 35Kap Ser, ,15.81233572,18.1417793,106.8376068,4.09,-1.053620756,M1III       ,1.616
61845,85927,158926,6527,, 35Lam Sco,Shaula,17.56014624,-37.10374835,215.5172414,1.62,-5.047410097,B1.5IV+...  ,-0.231
13110,18724,25204,1239,, 35Lam Tau, ,4.01133906,12.49037571,113.507378,3.41,-1.865120458,B3V + A     ,-0.099
2704,3881,4727,226,, 35Nu  And, ,0.83023048,41.07895474,208.3333333,4.53,-2.063793813,B5V SB      ,-0.136
67006,92845,175190,7120,Wo 9637  , 35Nu 2Sgr, ,18.91863112,-22.67125323,82.85004143,5,0.40853635,K1Ib/II     ,1.348
52223,72125,129972,5502,Wo 9493  , 35Omi Boo, ,14.754027,16.96440296,69.06077348,4.6,0.403842809,K0III       ,0.972
20284,28404,40239,2091,, 35Pi  Aur, ,5.99891705,45.93675346,257.7319588,4.3,-2.755841372,M3IIvar     ,1.701
58344,81126,149630,6168,, 35Sig Her, ,16.5683859,42.43689565,92.67840593,4.2,-0.634892777,B9Vvar      ,-0.013
11451,16335,21552,1052,, 35Sig Per, ,3.50957839,47.99517199,108.3423619,4.36,-0.813991495,K3III       ,1.367
54936,76126,138485,5764,, 35Zet4Lib, ,15.54867436,-16.85280725,235.8490566,5.53,-1.333170717,B3V         ,-0.148
2989,4288,5286,258,, 36    And, ,0.91611663,23.62844595,38.925652,5.46,2.508820521,K1IV        ,1.012
69368,95937,183630,7414,, 36    Aql, ,19.51106221,-2.78886135,154.0832049,5.03,-0.908776516,M1IIIvar    ,1.77
8961,12784,17017,808,, 36    Ari, ,2.73863617,17.76401488,126.7427123,6.4,0.885385016,K2III       ,1.143
20360,28499,40394,2101,, 36    Aur, ,6.01626631,47.90197432,313.4796238,5.71,-1.771046585,B9.5p SiFe  ,-0.007
21156,29490,41927,2165,, 36    Cam, ,6.21418132,65.71849922,196.8503937,5.36,-1.110681439,K2II-III    ,1.344
77069,106039,204381,8213,, 36    Cap, ,21.47869889,-21.80716659,55.00550055,4.5,0.797969394,K0III       ,0.889
31142,42265,73143,3406,, 36    Cnc, ,8.61827397,9.65559645,141.4427157,5.92,0.167097069,A3V         ,0.083
46370,63355,112769,4920,, 36    Com, ,12.98207385,17.40936063,91.65902841,4.76,-0.050876247,M0III       ,1.568
72587,100108,193369,7769,, 36    Cyg, ,20.30795165,36.9997539,59.66587112,5.58,1.701370071,A2V         ,0.056
64364,89348,168151,6850,Gl 708.1 , 36    Dra, ,18.23148847,64.39719935,23.4962406,4.99,3.135008096,F5V         ,0.44
23891,32921,49908,2529,, 36    Gem, ,6.85918048,21.76123162,162.3376623,5.28,-0.772096439,A2V         ,-0.02
58690,81634,150379,6194,, 36    Her, ,16.67643067,4.20722707,93.19664492,6.92,2.07299861,A3IV        ,0.136
55023,76259,138688,5775,, 36    Lib, ,15.5770304,-28.04690734,113.1221719,5.13,-0.137738675,K2/K3III    ,1.306
33507,45290,79158,3652,, 36    Lyn, ,9.23006386,43.21791261,175.7469244,5.3,-0.924438668,B8IIIMNp    ,-0.13
60718,84405,155885,6401,Gl 663  B, 36    Oph, ,17.25591313,-26.60004896,5.985156811,4.33,5.444622333,K2:III:     ,0.855
86981,0,155886,6402,Gl 663  A, 36    Oph, ,17.25618975,-26.58756055,5.985156811,5.07,6.184622333,  K1 Ve     ,0.85
80662,110986,213119,8562,, 36    Peg, ,22.48554236,9.12908395,177.6198934,5.6,-0.647458026,K5III       ,1.578
11578,16499,21770,1069,, 36    Per, ,3.54064003,46.05704336,36.41660597,5.3,2.493502665,F4IIIvar    ,0.398
966,1319,1227,59,, 36    Psc, ,0.27612701,8.24018997,135.501355,6.12,0.460281809,G8II-III    ,0.919
55970,77660,141851,5895,, 36    Ser, ,15.8543465,-3.09042957,48.85197851,5.09,1.645589213,A3Vn        ,0.135
38989,52584,93102,4201,, 36    Sex, ,10.75263468,2.48802834,196.0784314,6.27,-0.19214912,K4III       ,1.212
13312,19009,25555,1252,, 36    Tau, ,4.07268713,24.1060264,292.3976608,5.46,-1.86986947,G0III...    ,0.813
38172,51459,90839,4112,Gl 395   , 36    UMa, ,10.51049009,55.98061759,12.85016705,4.82,4.275456132,F8V         ,0.541
52212,72105,129988,5505,, 36Eps Boo,Izar,14.74979191,27.07417383,64.30868167,2.35,-1.691348033,A0          ,0.966
4671,6692,8491,399,, 36Psi Cas, ,1.4321956,68.12994739,59.20663114,4.72,0.858148248,K0III       ,1.047
13077,18673,25267,1240,, 36Tau9Eri, ,3.99874336,-24.01625677,101.5228426,4.62,-0.412818848,Ap Si       ,-0.121
18382,25923,36512,1855,, 36Ups Ori, ,5.53218341,-7.30152625,473.9336493,4.62,-3.758587724,B0V         ,-0.261
67174,93057,175687,7145,, 36Xi 1Sgr, ,18.95568824,-20.65633439,1538.461538,5.02,-5.915433217,B9.5Ib      ,0.137
37309,50335,89025,4031,, 36Zet Leo, ,10.27816787,23.4173284,79.61783439,3.43,-1.075051803,F0III       ,0.307
69671,96327,184492,7430,, 37    Aql, ,19.58534812,-10.56043644,136.239782,5.12,-0.5515197,G8III       ,1.122
20953,29246,41597,2152,, 37    Cam, ,6.1663874,58.93564864,107.0663812,5.35,0.201734381,G8III       ,1.096
77464,106559,205289,8245,, 37    Cap, ,21.58085251,-20.08438179,27.12967987,5.7,3.532776654,F5V         ,0.423
4045,5799,7439,366,Gl  54.2A, 37    Cet, ,1.23999082,-7.9235004,24.38429651,5.14,3.204448846,F5V         ,0.448
31216,42353,73316,3412,, 37    Cnc, ,8.6347761,9.57463555,114.416476,6.54,1.247557163,A1V         ,-0.01
46441,63462,112989,4924,, 37    Com, ,13.00457929,30.78503676,275.4820937,4.88,-2.320466875,K1IIIp      ,1.165
64447,89448,168653,6865,, 37    Dra, ,18.25473581,68.75596485,87.10801394,5.96,1.25970944,K1III:      ,1.055
13650,19483,26409,1290,, 37    Eri, ,4.17292217,-6.92382327,115.6069364,5.44,0.125080537,G8III       ,0.941
24174,33277,50692,2569,Gl 252   , 37    Gem, ,6.92185853,25.37563643,17.27414061,5.74,4.553017748,G0V         ,0.573
58697,81641,150378,6195,, 37    Her, ,16.67741306,4.21981484,92.93680297,5.77,0.929061357,A1V         ,-0.004
35166,47427,83650,3846,, 37    Hya, ,9.663173,-10.57028535,336.7003367,6.31,-1.326217753,A0Vn        ,-0.029
37308,50333,89056,4035,, 37    Leo, ,10.27798644,13.72837138,153.1393568,5.42,-0.505434094,M1III       ,1.65
55002,76219,138716,5777,, 37    Lib, ,15.56958881,-10.06395962,28.95193978,4.61,2.301611666,K1IV        ,1
38638,52098,92125,4166,, 37    LMi, ,10.64533684,31.97622008,145.3488372,4.68,-1.132057809,G0II        ,0.823
60561,84177,155644,6393,, 37    Oph, ,17.20772381,10.58522897,238.0952381,5.32,-1.563753548,M2III       ,1.593
80716,111062,213235,8566,, 37    Peg, ,22.49943013,4.43205725,52.8262018,5.51,1.89575307,F5IVs       ,0.385
13335,19038,25604,1256,, 37    Tau, ,4.07823829,22.0820679,55.43237251,4.36,0.641182666,K0III       ,1.064
38426,51814,91480,4141,, 37    UMa, ,10.58600621,57.08254651,26.45502646,5.16,3.047458999,F1V         ,0.349
45981,62757,111765,4878,, 37    Vir, ,12.86025294,3.05673901,178.5714286,6.02,-0.239059865,K4III:      ,1.288
4667,6686,8538,403,, 37Del Cas, ,1.43016751,60.23540347,30.47851265,2.66,0.240031152,A5Vv SB     ,0.16
55947,77622,141795,5892,NN 3921  , 37Eps Ser, ,15.84691422,4.4775798,21.55636991,3.71,2.042121863,A2m         ,0.147
72847,100453,194093,7796,, 37Gam Cyg, ,20.37047223,40.2566815,467.2897196,2.23,-6.117931133,F8Ib        ,0.673
3092,4436,5448,269,, 37Mu  And, ,0.94586046,38.49925513,41.78854994,3.86,0.754713493,A5V         ,0.13
8973,12803,17036,809,, 37Omi Ari, ,2.74249199,15.31189952,147.9289941,5.78,-0.07026652,B9Vn        ,-0.024
18583,26176,36822,1876,, 37Phi1Ori, ,5.58034384,9.48958528,302.1148036,4.39,-3.010860031,B0IV...     ,-0.157
11798,16826,22192,1087,, 37Psi Per, ,3.60815558,48.19270068,214.5922747,4.32,-2.338070417,B5Ve        ,-0.058
20267,28380,40312,2095,, 37The Aur, ,5.99534393,37.21276409,53.10674456,2.65,-0.9757484,A0p Si      ,-0.083
52586,72659,131156,5544,Gl 566  A, 37Xi  Boo, ,14.85646783,19.10063329,6.699718612,4.54,5.409717186,G8V + K4V   ,0.72
67193,93085,175775,7150,, 37Xi 2Sgr, ,18.96216103,-21.10662433,114.1552511,3.52,-1.767479469,G8/K0II/III ,1.151
79582,109472,210424,8452,, 38    Aqr, ,22.17707348,-11.56495901,172.1170396,5.43,-0.749119338,B5III       ,-0.117
8990,12832,17093,812,, 38    Ari, ,2.74930761,12.44596709,38.24091778,5.17,2.257358466,A7III-IV    ,0.234
20491,28677,40801,2119,, 38    Aur, ,6.05496478,42.91188721,80.19246191,6.08,1.559332267,K0III       ,0.979
52469,72487,130945,5533,, 38    Boo, ,14.82185429,46.11639336,46.86035614,5.76,2.405972075,F7IVw       ,0.482
4944,7078,9021,427,, 38    Cas, ,1.52042181,70.2647886,29.24831822,5.82,3.489495504,F6V         ,0.489
4064,5833,7476,368,, 38    Cet, ,1.24699458,-0.97429411,43.87889425,5.7,2.488721626,F5V         ,0.428
46487,63533,113095,4929,, 38    Com, ,13.01933893,17.1232026,122.8501229,5.97,0.523122024,K0III       ,0.971
24112,33202,50635,2564,Wo 9220 A, 38    Gem, ,6.91072051,13.17801628,27.94076558,4.73,2.498808492,F0Vp        ,0.321
38673,52139,92168,4168,, 38    LMi, ,10.65216541,37.9101113,48.92367906,5.84,2.392404457,F9V         ,0.595
33810,45688,80081,3690,, 38    Lyn, ,9.31407426,36.80289763,37.38317757,3.82,0.956618932,A1V         ,0.066
18546,26126,36777,1872,, 38    Ori, ,5.57133058,3.76693355,105.8201058,5.32,0.197159043,A2V         ,0.051
80721,111068,213323,8574,, 38    Peg, ,22.50049797,32.57267245,124.8439451,5.64,0.15816258,B9.5V       ,-0.031
38819,52353,92424,4178,, 38    UMa, ,10.69910623,65.71646212,68.58710562,5.12,0.93878762,K2IIIvar    ,1.207
46062,62875,111998,4891,Wo 9421  , 38    Vir, ,12.88647529,-3.55308979,32.5203252,6.11,3.549225601,F5V         ,0.493
3113,4463,5516,271,, 38Eta And, ,0.95345215,23.41775997,74.4047619,4.4,0.041996344,G8III-IV    ,0.94
55074,76333,138905,5787,NN 3912  , 38Gam Lib, ,15.59209426,-14.78955365,46.6853408,3.91,0.564097332,K0III       ,1.007
35188,47452,83754,3849,, 38Kap Hya, ,9.67177198,-14.33224542,157.9778831,5.07,-0.92298145,B4IV/V      ,-0.149
69592,96229,184406,7429,Wo 9661  , 38Mu  Aql, ,19.56811881,7.37931918,33.89830508,4.45,1.79911008,K3III       ,1.176
13237,18907,25490,1251,, 38Nu  Tau, ,4.05260466,5.98930909,39.61965135,3.91,0.920446753,A1V         ,0.032
12211,17448,23180,1131,, 38Omi Per, ,3.73864623,32.28827325,452.4886878,3.84,-4.438038632,B1III       ,0.022
13722,19587,26574,1298,, 38Omi1Eri, ,4.19775922,-6.8377787,38.49114704,4.04,1.113195734,F2II-III    ,0.327
55971,77661,141992,5899,, 38Rho Ser, ,15.85442865,20.97787548,121.0653753,4.74,-0.675099763,K5III       ,1.534
67523,93506,176687,7194,, 38Zet Sgr, ,19.04353428,-29.88011429,27.31494127,2.6,0.417998644,A3IV        ,0.062
3434,4903,6116,290,, 39    And, ,1.04840996,41.34519861,105.374078,5.95,0.836331062,A5m         ,0.161
79692,109624,210705,8462,, 39    Aqr, ,22.20715047,-14.19384149,43.47826087,6.04,2.84863918,F0V         ,0.386
9141,13061,17361,824,, 39    Ari, ,2.79845596,29.24742385,55.3709856,4.52,0.80358873,K1III       ,1.112
20604,28823,41074,2132,, 39    Aur, ,6.08428337,42.9819855,51.5995872,5.9,2.336768864,F3V         ,0.358
52494,72524,131041,5538,, 39    Boo, ,14.82815597,48.72056284,70.32348805,5.68,1.444497982,F6V+...     ,0.501
4150,5951,7672,373,, 39    Cet, ,1.27676298,-2.5002128,78.49293564,5.42,0.94584714,G5III-IVe   ,0.888
31346,42516,73665,3427,, 39    Cnc, ,8.66845563,20.00781645,180.1801802,6.39,0.111464916,K0III       ,0.98
46740,63948,113848,4946,, 39    Com, ,13.10591196,21.15351,49.92511233,6,2.508404746,F4V         ,0.393
72955,100587,194317,7806,, 39    Cyg, ,20.39766555,32.19018607,78.30853563,4.43,-0.039045514,K3III       ,1.331
64974,90156,170073,6923,, 39    Dra, ,18.39851359,58.8005852,57.7700751,4.98,1.171485339,A3V         ,0.082
13860,19777,26846,1318,, 39    Eri, ,4.23991476,-10.2558889,63.29113924,4.87,0.863285435,K3III       ,1.156
24416,33595,51530,2601,, 39    Gem, ,6.97986546,26.08085056,47.39336493,6.2,2.821412276,F8Vbwvar    ,0.52
58765,81729,150682,6213,, 39    Her, ,16.69352733,26.91698945,42.82655246,5.92,2.761434425,F2III       ,0.402
37346,50384,89125,4039,Gl 387  A, 39    Leo, ,10.28744461,23.10645604,22.72210861,5.81,4.027756843,F8Vw        ,0.5
80854,111278,213617,8586,, 39    Peg, ,22.54316045,20.2299448,52.91005291,6.43,2.812309021,F1V         ,0.35
56068,77801,142267,5911,NN 3924  , 39    Ser, ,15.88671875,13.19799059,17.46114894,6.07,4.859635916,G0IV        ,0.598
13364,19076,25680,1262,Gl 160   , 39    Tau, ,4.08893042,22.00922152,16.72520488,5.9,4.783142767,G5V         ,0.62
38918,52478,92728,4187,, 39    UMa, ,10.72869915,57.19932851,112.7395716,5.79,0.529618099,A0Vs        ,-0.038
5098,7294,9408,442,, 39Chi Cas, ,1.56553499,59.23209665,62.6566416,4.68,0.695164435,K0III       ,0.991
12151,17358,22928,1122,, 39Del Per, ,3.71541169,47.7876533,161.8122977,3.01,-3.035057625,B5III SB    ,-0.125
77585,106723,205637,8260,, 39Eps Cap, ,21.61800632,-19.46601352,203.2520325,4.51,-2.030174486,B3V:p       ,-0.18
69795,96483,184915,7446,, 39Kap Aql, ,19.61484682,-7.02747069,446.4285714,4.93,-3.318759908,B0.5III     ,-0.046
18609,26207,36861,1879,, 39Lam Ori, ,5.58563269,9.93416294,323.6245955,3.39,-4.160207603,O...        ,-0.16
60880,84625,156350,6425,, 39Omi Oph, ,17.30017831,-24.28408423,147.4926254,6.59,0.746148469,G8/K0II     ,0.51
60881,84626,156349,6424,, 39Omi Oph, ,17.30019909,-24.28688289,111.3585746,5.14,-0.093618317,K:...       ,1.046
67665,93683,177241,7217,Wo 9641  , 39Omi Sgr, ,19.07803717,-21.74135451,42.57130694,3.76,0.614415084,K0III       ,1.012
55172,76470,139063,5794,, 39Ups Lib, ,15.61707183,-28.13507099,59.66587112,3.6,-0.278629929,K3III       ,1.361
35865,48356,85444,3903,, 39Ups1Hya, ,9.85796735,-14.84654997,83.89261745,4.11,-0.508618723,G6/G8III    ,0.918
9176,13108,17459,828,, 40    Ari, ,2.80890642,18.28387012,153.8461538,5.83,-0.105433217,K1III       ,1.216
20707,28946,41357,2143,, 40    Aur, ,6.10974713,38.48277233,116.6861144,5.35,0.01490411,A4m         ,0.251
53085,73369,132772,5588,, 40    Boo, ,14.99360305,39.26523166,50.42864347,5.64,2.126613571,F1III-IV    ,0.336
21349,29730,42633,2201,, 40    Cam, ,6.26125215,59.99903422,152.9051988,5.37,-0.552111258,K3III       ,1.339
5345,7650,9774,456,, 40    Cas, ,1.64192808,73.04007203,136.9863014,5.28,-0.403385699,G8II-IIIvar ,0.972
46741,63950,113866,4949,Gl 499.1 , 40    Com, ,13.10627337,22.61629063,175.4385965,5.53,-0.690625722,M5III       ,1.461
73200,100907,195050,7826,, 40    Cyg, ,20.4595208,38.44052275,82.85004143,5.63,1.03853635,A3V         ,0.072
63467,88127,166865,6809,, 40    Dra, ,18.00093484,80.00052413,50.91649695,6.11,2.575707417,K2Vvar      ,0.521
24463,33650,51688,2605,, 40    Gem, ,6.99109306,25.91418673,367.6470588,6.4,-1.42715548,B8III       ,-0.111
37495,50564,89449,4054,Gl 388.1 , 40    Leo, ,10.32897506,19.47143591,21.16850127,4.78,3.151549445,F6IV        ,0.452
38872,52422,92769,4189,, 40    LMi, ,10.71720743,26.32569732,45.45454545,5.51,2.222113404,A4Vn        ,0.16
81206,111810,214567,8618,, 40    Peg, ,22.64794946,19.52249181,116.9590643,5.84,0.499830574,G8II        ,0.922
12120,17313,22951,1123,, 40    Per, ,3.70628987,33.96503899,283.286119,4.97,-2.291126473,B0.5V       ,-0.048
56133,77910,142500,5919,, 40    Ser, ,15.91118718,8.58033887,73.85524372,6.28,1.938093322,A7Vn        ,0.171
39221,52913,93742,4229,, 40    Sex, ,10.82147294,-4.02392567,95.87727709,6.61,1.701421542,A2IV        ,0.211
13274,18957,25558,1253,, 40    Tau, ,4.06238995,5.43563754,320.5128205,5.32,-2.20922703,B3V         ,-0.08
33947,45860,80493,3705,, 40Alp Lyn, ,9.35096077,34.39252592,68.0735194,3.14,-1.024891021,M0IIIvar    ,1.55
77773,106985,206088,8278,NN 4209  , 40Gam Cap, ,21.66815062,-16.66225343,42.58943782,3.69,0.543490463,A7III:mp... ,0.32
13916,19849,26965,1325,Gl 166  A, 40Omi2Eri, ,4.25489948,-7.64455846,5.044390638,4.43,5.915956445,K1V         ,0.82
18727,26366,37160,1907,, 40Phi2Ori, ,5.61509185,9.291412,35.58718861,4.09,1.3335316,G8III-IV    ,0.951
46135,62985,112142,4902,, 40Psi Vir, ,12.9058817,-9.53894647,127.8772379,4.77,-0.763966235,M3IIIvar    ,1.59
55262,76600,139365,5812,, 40Tau Lib, ,15.64427343,-29.77768935,136.425648,3.66,-2.014480127,B2.5V       ,-0.177
67811,93864,177716,7234,Wo 9643  , 40Tau Sgr, ,19.11567841,-27.66981416,36.9139904,3.32,0.484045025,K1/K2III    ,1.169
36627,49402,87504,3970,, 40Ups2Hya, ,10.08541457,-13.06467435,84.9617672,4.6,-0.046117686,B8V         ,-0.087
61083,84893,156897,6445,Gl 670  A, 40Xi  Oph, ,17.35005841,-21.11243499,17.3973556,4.39,3.187583797,F2/F3V      ,0.394
58736,81693,150680,6212,Gl 635  A, 40Zet Her, ,16.68818808,31.60188695,10.79563856,2.81,2.64375832,F9IV        ,0.65
3727,5317,6658,324,, 41    And, ,1.13353292,43.94224107,60.20469597,5.04,1.141848162,A3m         ,0.109
79813,109786,210960,8480,, 41    Aqr, ,22.23833825,-21.07470081,86.28127696,5.33,0.65041718,K1III       ,0.812
9257,13209,17573,838,, 41    Ari, ,2.8330526,27.26079044,48.8997555,3.61,0.163466562,B8Vn        ,-0.1
21074,29388,42126,2175,, 41    Aur, ,6.19349404,48.71112468,95.32888465,5.78,0.883877441,A3V+...     ,0.1
77884,107128,206356,8285,, 41    Cap, ,21.70017747,-23.26262557,75.87253414,5.24,0.839577051,K0III       ,0.991
46782,64022,113996,4954,, 41    Com, ,13.11964107,27.62490672,93.02325581,4.8,-0.042957679,K5III       ,1.482
73323,101076,195295,7834,, 41    Cyg, ,20.48992526,30.36855661,232.5581395,4.01,-2.822657722,F5II        ,0.404
63474,88136,166866,6810,, 41    Dra, ,18.00251852,80.00379394,53.07855626,5.74,2.115404492,K2Vvar      ,0.516
24513,33715,52005,2615,, 41    Gem, ,7.00439567,16.07900547,1785.714286,5.73,-5.529059865,K3Ib        ,1.641
55288,76628,139446,5814,, 41    Lib, ,15.64847424,-19.30170914,104.1666667,5.36,0.271356165,G8III/IV    ,0.883
38901,52457,92825,4192,, 41    LMi, ,10.7236194,23.18838442,63.61323155,5.08,1.062262709,A3Vn        ,0.042
60797,84514,156266,6415,, 41    Oph, ,17.27686266,-0.44514192,66.8002672,4.72,0.596109002,K2III       ,1.119
81261,111884,214698,8624,, 41    Peg, ,22.66305912,19.68114862,194.9317739,6.33,-0.119413174,A2V         ,0.035
1197,1645,1635,80,, 41    Psc, ,0.34329562,8.19024803,121.0653753,5.38,-0.035099763,K3III       ,1.343
39267,52980,93903,4237,, 41    Sex, ,10.83834982,-8.89772694,112.3595506,5.8,0.546950033,A3m         ,0.156
13430,19171,25823,1268,, 41    Tau, ,4.11011055,27.60002519,151.5151515,5.18,-0.722280322,B9p Si      ,-0.124
39066,52685,93132,4202,, 41    UMa, ,10.77292719,57.3660545,232.0185615,6.34,-0.487613649,M1III       ,1.568
46103,62933,112097,4900,, 41    Vir, ,12.89713189,12.41850095,60.97560976,6.25,2.32421924,A7III       ,0.282
31378,42556,73731,3429,, 41Eps Cnc, ,8.67417569,19.54484056,168.0672269,6.29,0.162584829,Am          ,0.17
56242,78072,142860,5933,Gl 603   , 41Gam Ser, ,15.94083173,15.66473327,11.12099644,3.85,3.619281491,F6V         ,0.478
37506,50583,89484,4057,, 41Gam1Leo,Algieba,10.3328227,19.84186032,38.52080123,2.01,-0.918476559,K0III       ,1.128
69783,96468,184930,7447,, 41Iot Aql, ,19.61202126,-1.28655047,94.25070688,4.36,-0.51142308,B5III       ,-0.079
36946,49841,88284,3994,, 41Lam Hya, ,10.17649919,-12.35383921,35.16174402,3.61,0.87964796,K0III       ,1.007
12271,17529,23230,1135,, 41Nu  Per, ,3.75323428,42.57854437,170.6484642,3.77,-2.39051192,F5IIvar     ,0.425
53213,73568,133124,5600,, 41Ome Boo, ,15.03514226,25.00825646,110.2535832,4.8,-0.411963565,K4III       ,1.506
